/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena nitida/Andrena nitida.jpg,320,400,2692,1877,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada lathburiana/Nomada lathburiana.jpg,605,557,2270,2237,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada lathburiana/Nomada lathburiana 2.jpg,435,55,2363,2208,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada lathburiana/Nomada lathburiana 1.jpg,596,555,2333,1494,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada lathburiana/Nomada lathburiana 3.jpg,950,345,2652,1725,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada lathburiana/Nomada lathburiana m.jpg,1002,664,2742,1448,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada ruficornis/Nomada ruficornis m 3.jpg,1078,283,2848,1893,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada ruficornis/Nomada ruficornis.jpg,378,260,2542,1954,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada ruficornis/Nomada ruficornis m 2.jpg,435,62,2626,2037,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada ruficornis/Nomada ruficornis m.jpg,453,328,2497,1392,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada ruficornis/Nomada ruficornis m 1.jpg,941,340,2109,1737,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena mitis/Andrena mitis.jpg,682,849,3596,2489,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena mitis/Andrena mitis 1.jpg,201,315,2838,1823,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena mitis/Andrena mitis .jpg,-76,352,3056,1844,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena mitis/Andrena mitis m.jpg,66,-20,2278,1932,Anthophila,2560,1920
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena barbareae/Andrena barbareae, f 2.jpg",1188,335,3814,2735,Anthophila,4994,3329
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena barbareae/Andrena barbareae, f.jpg",1128,175,3523,3095,Anthophila,5046,3364
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada integra/Nomada integra, f.jpg",1980,887,4417,2632,Anthophila,5448,3632
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Bombus hypnorum/Bombus hypnorum 2.jpg,8,-59,2917,2332,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Bombus hypnorum/Bombus hypnorum 3.jpg,322,540,2687,2277,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Lasioglossum interruptum/Lasioglossum interruptum f - 26 V 2023.jpg,1379,625,2450,1921,Anthophila,4000,2667
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena praecox/Andrena praecox 2.jpg,-207,121,2150,2116,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena praecox/Andrena praecox 1.jpg,497,181,3161,2208,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena praecox/Andrena praecox f.jpg,910,395,3048,2233,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena praecox/Andrena praecox.jpg,-18,343,2876,2076,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Ceratina cyanea/Ceratina cyanea m - 18 IV 2023.jpg,1174,730,3751,2847,Anthophila,5461,3640
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Ceratina cyanea/Ceratina cyanea f - 27 V 2023d.jpg,1268,765,2573,1636,Anthophila,4000,2667
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Ceratina cyanea/Ceratina cyanea f - 27 V 2023c.jpg,1527,754,2295,1249,Anthophila,4000,2667
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Ceratina cyanea/Ceratina cyanea f - 27 V 2023e.jpg,1721,1098,2793,1910,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Ceratina cyanea/Ceratina cyanea m - 18 IV 2023b.jpg,1024,554,3545,2430,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Ceratina cyanea/Ceratina cyanea f - 27 V 2023b.jpg,1420,911,2471,1866,Anthophila,4000,2667
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Ceratina cyanea/Ceratina cyanea f - 27 V 2023.jpg,1647,689,3246,2651,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Panurgus banksianus/Panurgus banksianus.jpg,1501,509,3009,2028,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Panurgus banksianus/Panurgus banksianus 2.jpg,1120,607,3286,2105,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 14.jpg,607,229,2355,1823,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 17.jpg,340,11,2485,2316,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 4.jpg,247,43,1771,1451,Anthophila,2048,1536
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae m 13.jpg,723,768,2146,1975,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae m 6.jpg,962,290,3260,2392,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae m 12.jpg,987,464,2082,1641,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 25.jpg,590,49,2393,2192,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 16.jpg,593,8,1909,1813,Anthophila,2560,1920
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae f 14.jpg,335,279,2658,1995,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae f 15.jpg,60,462,2856,1876,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae f 5.jpg,720,695,3442,2125,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae.jpg,1026,7,3537,3095,Anthophila,4800,3200
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 29.jpg,923,364,2672,1959,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae m 3.jpg,1138,371,3213,2446,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae f 10.jpg,448,-69,2421,2350,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 33.jpg,774,46,2897,2290,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae f 3.jpg,1320,445,2817,2253,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae f 4.jpg,996,364,2948,2498,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 30.jpg,644,323,2243,1894,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 6.jpg,1225,787,2647,1614,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 22.jpg,226,101,1382,1129,Anthophila,1600,1200
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae f 2.jpg,1153,420,3484,2397,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 20.jpg,511,156,1593,1271,Anthophila,2048,1536
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 23.jpg,63,253,2912,1940,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 28.jpg,346,357,2618,1845,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae f.jpg,801,757,3297,2248,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae f 8.jpg,643,222,2337,1970,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae m.jpg,792,800,3227,2052,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae f 11.jpg,376,350,2438,1751,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae f 7.jpg,1284,346,3819,2255,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 12.jpg,586,581,2406,1827,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae m 2.jpg,1187,579,2868,1921,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae m 9.jpg,623,439,2244,1849,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae m 8.jpg,1162,745,2912,2121,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 24.jpg,547,77,2367,2126,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 32.jpg,895,800,2730,1670,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 10.jpg,527,579,2501,1886,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 5.jpg,285,33,1762,1486,Anthophila,2048,1536
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 18.jpg,614,697,2991,1785,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae m 10.jpg,654,146,2510,1923,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 8.jpg,689,176,2536,1998,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae m 1.jpg,470,681,3631,2182,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae f 6.jpg,740,942,3341,2481,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 19.jpg,495,370,2426,1939,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 26.jpg,204,174,2781,1947,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 15.jpg,339,211,2578,2002,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 9.jpg,718,106,1774,953,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 9.jpg,905,357,2039,1231,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 9.jpg,1229,992,2028,1916,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 21.jpg,187,151,1831,1358,Anthophila,2048,1536
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 11.jpg,416,178,2657,2117,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 3.jpg,474,190,2470,1901,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 31.jpg,1060,408,2582,1817,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae m 11.jpg,166,91,2694,2109,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae m 5.jpg,1491,554,3056,2052,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae f 12.jpg,86,212,2824,1922,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 7.jpg,449,26,2417,2241,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae f 13.jpg,465,580,2689,2155,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 2.jpg,1314,793,4236,3126,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 27.jpg,253,171,2867,2078,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae m 4.jpg,1234,352,3134,1697,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae m 7.jpg,902,534,3062,2274,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae f 9.jpg,543,159,3171,2063,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena rosae/Andrena rosae 13.jpg,300,140,2673,2007,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Coelioxys inermis/Coelioxys inermis m - 18 V 2023.jpg,903,425,3715,1960,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada fabriciana/Nomada fabriciana 3.jpg,628,577,3864,2637,Anthophila,4800,3200
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada fabriciana/Nomada fabriciana 1.jpg,611,574,2421,1867,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada fabriciana/Nomada fabriciana 2.jpg,1064,519,3568,2666,Anthophila,4800,3200
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada fabriciana/Nomada fabriciana 4.jpg,466,492,2303,1934,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada fabriciana/Nomada fabriciana.jpg,1102,516,3583,2492,Anthophila,4800,3200
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena florea/andrena florea m - 24 IV 2023.jpg,804,1187,3116,2812,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena florea/Andrena florea m - 18 IV 2023.jpg,2206,843,4004,2748,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena florea/Andrena florea m - 12 V 2023.jpg,567,494,4003,2852,Anthophila,5000,3333
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Megachile centuncularis/Megachile centuncularis f - 16 V 2023.jpg,1875,449,3237,2407,Anthophila,4389,2926
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Colletes succinctus/Colletes succinctus 2.jpg,193,605,2671,2112,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Colletes succinctus/Colletes succinctus .jpg,210,207,2884,2138,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada leucophthalma/Nomada leucophthalma 3.jpg,1604,622,3509,2052,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada leucophthalma/Nomada leucophthalma 2.jpg,943,446,3372,2170,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada leucophthalma/Nomada leucophthalma.jpg,983,412,3169,2184,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Nomada leucophthalma/Nomada leucopthalma .jpg,290,669,2688,2059,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Epeolus cruciger/Epeolus cruciger.jpg,897,418,2732,1893,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena haemorrhoa/Andrena haemorrhoa m1.jpg,440,489,2591,1854,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena haemorrhoa/Andrena haemorrhoa 7.jpg,845,421,1989,1855,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena haemorrhoa/Andrena haemorrhoa 4.jpg,960,792,3402,2099,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena haemorrhoa/Andrena haemorrhoa f 3.jpg,922,430,3324,2452,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena haemorrhoa/Andrena haemorrhoa f.jpg,1510,675,2951,1983,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena haemorrhoa/Andrena haemorrhoa m.jpg,941,255,3394,2483,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena haemorrhoa/Andrena haemorrhoa f 2.jpg,1391,494,2912,2209,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena haemorrhoa/Andrena haemorrhoa 5.jpg,534,112,2416,2048,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena haemorrhoa/Andrena haemorrhoa copula.jpg,972,574,2939,2237,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena haemorrhoa/Andrena haemorrhoa 9.jpg,369,691,2525,1740,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena haemorrhoa/Andrena haemorrhoa 3.jpg,1924,319,3622,3586,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena haemorrhoa/Andrena haemorrhoa 6.jpg,326,668,2689,2008,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena haemorrhoa/Andrena haemorrhoa.jpg,970,667,4412,3549,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena haemorrhoa/Andrena haemorrhoa 8.jpg,192,125,2568,2128,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena haemorrhoa/Andrena haemorrhoa 2.jpg,2087,734,5019,3051,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Macropis europaea/Macropis europaea .jpg,204,161,1324,1002,Anthophila,1600,1200
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Macropis europaea/Macropis europaea 1.jpg,273,105,1363,1081,Anthophila,1600,1200
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Melecta nigricans/Melitta nigricans 2.jpg,612,424,3439,2150,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Melecta nigricans/Melitta nigricans 3.jpg,990,173,3247,2603,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Melecta nigricans/Melitta nigricans.jpg,1057,603,3366,2144,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Melecta nigricans/Melitta nigricans 4.jpg,942,599,3063,2302,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Andrena nigroaenea/Andrena nigroaenea.jpg,744,121,2355,2211,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Colletes cunicularius/Colletes cunicularius 5.jpg,127,635,2756,2060,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Colletes cunicularius/Colletes cunicularius f.jpg,628,978,3779,2357,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Colletes cunicularius/Colletes cunicularius copu.jpg,800,540,3323,2286,Anthophila,4288,2848
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Colletes cunicularius/Colletes cunicularius.jpg,1013,1209,5051,3491,Anthophila,6000,4000
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Colletes cunicularius/Colletes cunicularius, f 1.jpg",882,643,4853,2919,Anthophila,5662,3709
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Colletes cunicularius/Colletes cunicularius f 1.jpg,772,431,1589,1296,Anthophila,2560,1704
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Colletes cunicularius/Colletes cunicularius 6.jpg,164,324,2763,1890,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Colletes cunicularius/Colletes cunicularius f 2.jpg,344,479,3762,2308,Anthophila,4288,2848
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Colletes cunicularius/Colletes cunicularius, f..jpg",1385,206,4600,3678,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Colletes cunicularius/Colletes cunicularius 1.jpg,222,75,2849,2248,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Colletes cunicularius/Colletes cunicularius 2.jpg,742,372,5280,3425,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Colletes cunicularius/Colletes cunicularius 3.jpg,668,304,5383,3576,Anthophila,6000,4000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Colletes cunicularius/Colletes cunicularius 4.jpg,769,697,3484,1955,Anthophila,4288,2848
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia caerulescens/Osmia caerulescens, f.jpg",1568,1019,4652,3024,Anthophila,6035,4019
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia caerulescens/Osmia caerulescens f - 15 IV 2023b.jpg,1619,871,2230,1604,Anthophila,4000,2667
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia caerulescens/Osmia caerulescens f - 15 IV 2023b.jpg,2822,1263,3458,2063,Anthophila,4000,2667
"/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia caerulescens/Osmia caerulescens, f 1.jpg",2114,1143,5157,2924,Anthophila,6035,4019
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia caerulescens/Osmia caerulescens .jpg,1353,426,2602,1745,Anthophila,3072,2304
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia caerulescens/Osmia caerulescens f - 15 IV 2023.jpg,1517,712,2459,1742,Anthophila,4000,2667
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Osmia caerulescens/Osmia caerulescens f - 17 IV 2023.jpg,1570,1002,2120,1547,Anthophila,4000,2667
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Megachile argentata/Megachile argentata m - 26 V 2023.jpg,965,377,2191,1463,Anthophila,3000,2000
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Halictus sexcinctus/Halictus sexcinctus f - 05 V 2023.jpg,1010,1109,3223,3284,Anthophila,5332,3554
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Halictus sexcinctus/Halictus sexcinctus f - 05 V 2023c.jpg,1915,841,3571,2640,Anthophila,5391,3594
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Halictus sexcinctus/Halictus sexcinctus f - 05 V 2023d.jpg,1811,938,3091,2471,Anthophila,5435,3623
/workspaces/projet_bees_detection_basile/data_bees_detection/new_justine_post_21_avril/Halictus sexcinctus/Halictus sexcinctus f - 05 V 2023b.jpg,525,783,4324,2823,Anthophila,5308,3538
